date,content
2022-07-15 16:51:00+00:00,"In this part of the San Joaquin Valley, residents are at odds, often needing to balance the economic benefits that come from the industry with the need to confront climate change and improve the local air quality.

https://t.co/l0wwa5EoI7"
2022-07-15 16:42:17+00:00,@RobertF23004448 @marwilliamson @Aine One believed climate change was the most pressing issue of our time. The other believed Halliburton's deep pockets needed padding. Blocking you for such ignorace.
2022-07-15 16:37:19+00:00,"Years before the current shortage, scientists repeatedly alerted officials who manage water supplies that the chronic overuse of the river combined with the effects of climate change would likely drain the Colorado’s reservoirs to dangerously low levels. https://t.co/JyMKOOPGTL https://t.co/ZbbPB2tD9o"
2022-07-15 16:34:01+00:00,"@earthpercentorg Thanks for sharing, understanding the wide reaching and more nuanced implications of climate change hopefully helps us make smarter decisions for our future."
2022-07-15 16:18:42+00:00,"“Regulating greenhouse-gas emissions from the electricity sector, and point-source emitters like power plants in particular, is arguably the ‘lowest hanging fruit’ in mitigating climate change,’’ said UCLA’s @Weather_West to @Bloomberg. https://t.co/YEs1CyPHMh https://t.co/cpJ8Fo0nHl"
2022-07-15 16:10:12+00:00,@MartinHeinrich Dump this DINO. Or send him to California to fight our climate change induced fires
2022-07-15 15:56:36+00:00,"@_ZoeyQuinn_ @nytimes The epitome of the climate dunce: ""I has week hotter than 113, climate change fake."" Avoids the science, emperical observation, economic data, basically pushes their head in the hot sand and repeats, ""Not happening, not happening..."" Enjoy your life but please don't vote."
2022-07-15 15:49:06+00:00,"Hey @Sen_JoeManchin, you know what will ACTUALLY KILL many, many people? Climate change. https://t.co/GudF1CtjOy"
2022-07-15 15:48:05+00:00,"@nytimes lol it's not a ""heat wave,"" you craven cowards. It's the climate change you've been pushing for."
2022-07-15 15:43:21+00:00,"The US is the largest historic emitter but isn’t following through on its pledges to the Green Climate Fund, a key tool to prevent catastrophic climate change 

Thank you @harjeet11 @joethw8s @liane_boell @EconMitch 

https://t.co/PnxkCbaUcg"
2022-07-15 15:33:59+00:00,@AndyParkerVA @demuromarquez And they prally think climate change is a hoax.
2022-07-15 15:33:13+00:00,Using climate change for profit LOL #SouthPark #SouthParkTheStreamingWarsPart2
2022-07-15 15:32:37+00:00,@CBCNews Bs seriously!!! Climate change is made up nonsense!!!
2022-07-15 15:27:08+00:00,"Very appreciative of the environmental &amp; water reporting at the @latimes. This quote rang true. Hopefully, we will accept &amp; prepare. #ClimateChange   #Water https://t.co/oRhipEK7fC"
2022-07-15 15:20:23+00:00,"@Shearer19711971 @JillWineBanks The West Virginia is a non-issue when the margin is increased. Furthermore, he will not agree to climate change because his coal company is one of the big pollutants."
2022-07-15 15:19:55+00:00,I wonder if the climate change-induced Dijon mustard and Sriracha shortages will prod some folks into acknowledging that this is all going down faster than we even feared. https://t.co/vJA35BJLow
2022-07-15 15:17:56+00:00,"I adore London in summer; everything feels vital and alive, the long sunsets deep into the night. However, London in 40C would be absolutely disgusting. #climatechange"
2022-07-15 15:15:45+00:00,"@JStein_WaPo @BeSeriousUSA @TonyRomm Manchin is getting too much money from BIG OIL to vote for climate change-

He could care less about our planet 

@Sen_JoeManchin is more @GOP than the GOP"
2022-07-15 15:12:51+00:00,"""We are a diverse team—culture, nationalities, experience, and expertise—with the belief that we can provide farmers with actionable knowledge on how to adapt to climate change and improve their resilience with a simple, intuitive, database-driven, and inexpensive platform."" https://t.co/oAXCZA20gF"
2022-07-15 15:11:47+00:00,"@RoyalHoeliness @jholtham He isn't. The Republican Party is destroying the country by completely blocking all climate change policy.

Any two Republicans can make Manchin meaningless."
2022-07-15 15:07:44+00:00,@thespybrief But Climate Change!
2022-07-15 15:07:03+00:00,"What if they put ""This bill saves the planet from climate change"" in the bill? https://t.co/lXuBKDV81N"
2022-07-15 15:06:06+00:00,But there's no such thing as climate change. 😕 https://t.co/Kn3sNgkRLe
2022-07-15 14:57:49+00:00,"@danielschuman The issue isn't needing to convince ordinary people that green energy is good, the issue is that too many powerful people and corporations have a lot invested in fossil fuels. Also, combating climate change will require working alongside ""adversaries"" like China, Russia and Iran"
2022-07-15 14:56:39+00:00,"@Kolokeasheart10 @AbbyJohnson @pedro43017 How climate change threatens pregnant women and their fetuses
https://t.co/c4tdG2fU45"
2022-07-15 14:56:26+00:00,"@USWoods @AbbyJohnson ^^Another pro-life science denier. 

Back in the real world:

How climate change threatens pregnant women and their fetuses
https://t.co/c4tdG2fU45"
2022-07-15 14:52:14+00:00,"@SarahJo45310755 @AbbyJohnson People's ignorance and behavior is the cause of climate change, a good example are the stunningly ignorant people on this thread.

Meanwhile, in the real world:

How climate change threatens pregnant women and their fetuses
https://t.co/c4tdG2fU45"
2022-07-15 14:51:34+00:00,"The juxtaposition of this news with Joe Manchin’s announcement that he “unequivocally” won’t support climate change provisions in the new budget, is breathtaking.    
https://t.co/SiBT216OqY"
2022-07-15 14:50:35+00:00,"@Neener007 @AbbyJohnson Yes, the second largest city in the United States has garbage. No surprise you're ignorant of all the climate change rules and regulations in Los Angeles."
2022-07-15 14:49:46+00:00,"@danielschuman To whom is US imperialism more important than life on Earth continuing to exist? I get that some people think climate change is fake or whatever, but those people won't listen to reason anyway"
2022-07-15 14:48:22+00:00,"@kasmm1 @AbbyJohnson They actually like the climate and pregnant women. Your ignorance is embarrassing.

How climate change threatens pregnant women and their fetuses
https://t.co/c4tdG2fU45"
2022-07-15 14:47:46+00:00,"@puterguy4you @AbbyJohnson Actually they care more about science and pregnant women more than proud-to-be ignorant pro-lifers:

How climate change threatens pregnant women and their fetuses
https://t.co/c4tdG2fU45"
2022-07-15 14:46:48+00:00,@walkingfree @RealDante12 Do you think someone would have so much fear about climate change that they would do this? People can't possibly be that spiteful. It seems more likely it could be a Ukrainian or even a vengeful neighbor looking to buy the property.
2022-07-15 14:46:05+00:00,"@occamshammer @AbbyJohnson 🔥🔥🔥

@Abbyjohnson cannot see past the end of her nose:

How climate change threatens pregnant women and their fetuses
https://t.co/c4tdG2fU45"
2022-07-15 14:44:52+00:00,"@daddy_almost @AbbyJohnson Climate change is real and affects pregnant women, two proven facts you're painfully ignorant of.

How climate change threatens pregnant women and their fetuses
https://t.co/c4tdG2fU45"
2022-07-15 14:43:56+00:00,"@nytimes @CheriJacobus Gee, what a surprise. Manchin &amp; his family have made million$ off…wait for it…COAL!

Manchin is owned by the fossil fuel industry. It’s what made him rich. They keep him in office. Did anyone seriously think he was ever going to vote for climate change legislation?"
2022-07-15 14:43:37+00:00,"@ganjagaia @AbbyJohnson 🔥🔥🔥

How climate change threatens pregnant women and their fetuses
https://t.co/c4tdG2fU45"
2022-07-15 14:40:49+00:00,"@KarenGr57123084 @AbbyJohnson Right wing evangelicals are -- by nature --ignorant and anti-science just like @AbbyJohnson.  But back in the real world:

How climate change threatens pregnant women and their fetuses
https://t.co/c4tdG2fU45"
2022-07-15 14:39:24+00:00,"@TTrusten @AbbyJohnson Amazingly you're completely unaware how the environment is tied together. Did you ever finish grade school?

How climate change threatens pregnant women and their fetuses
https://t.co/c4tdG2fU45"
2022-07-15 14:38:28+00:00,"@CarlosGfather @AbbyJohnson Take a break from your wacky conspiracy theory, and actually educate your ignorant self:

How climate change threatens pregnant women and their fetuses
https://t.co/c4tdG2fU45"
2022-07-15 14:37:08+00:00,"@catoletters @AbbyJohnson @zehra_m56 Thank you for your ignorance... Now let's look at the science.

How climate change threatens pregnant women and their fetuses
https://t.co/c4tdG2fU45"
2022-07-15 14:34:57+00:00,@washingtonpost Do most corporate CEOs in America want China to tackle climate change?
2022-07-15 14:32:30+00:00,@Sen_JoeManchin wtf is your issue with climate change?
2022-07-15 14:31:57+00:00,"The bad news: temps in the San Fernando Valley are expected to reach 100 or higher this weekend.

The good news: no 100s today! We’re only getting to 98 degrees this afternoon. 

#Weather #Hot #Heat #ClimateChange #GlobalWarming 

🥵 https://t.co/JoiaCs4IQJ"
2022-07-15 14:27:07+00:00,@funwithfriction because we can’t afford them and/or some tree-beetle or something wiped them out because climate change
2022-07-15 14:17:31+00:00,"@LoopEmma There is no climate change. The proper name is ""communist agenda""."
2022-07-15 14:12:02+00:00,"“Climate change is killing Alpine glaciers-

It's not just skiing &amp; tourism that will suffer. 20% of some Italian hydropower relies on glacial runoff.

There's a state of emergency in Italy Po Valley due to drought; glaciers are crucial for agriculture too https://t.co/g4vIxfGl4P"
2022-07-15 14:11:23+00:00,"@stone_hc @latimes @Sen_JoeManchin LOL

Do you mean climate change, or man-made climate change . . the view that man's emissions will eventually alter our always dramatic naturally changing climate systems?

Earth is greening, BTW. https://t.co/oL3PMjrkWh"
2022-07-15 13:56:34+00:00,Climate change is a hoax https://t.co/486Qn7uaSC
2022-07-15 13:52:49+00:00,@EmilyMason1192 A coal industry person has the fate of climate change in his hands.
2022-07-15 13:52:45+00:00,Climate change is a hoax https://t.co/7UL40DsWyc
2022-07-15 13:08:24+00:00,The secret levers you can pull to help fight climate change https://t.co/RKOUriSxqw https://t.co/OQgYiRZmMk
2022-07-15 13:02:43+00:00,"Yet another problem with our #gerontocracy - these boomers will be dead before the rest of us see our lives completely upended from climate change

https://t.co/dPauhIZPA1"
